Date,Day,Title,Duration,URL,Video ID
Unknown,,First Trade 14th November 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,8.0h 42.0m,https://www.youtube.com/watch?v=JnXRRMHdv6A,JnXRRMHdv6A
Unknown,,Final Trade 14th November 2025 | बनाएं आखिरी डेढ़ घंटे में कमाई की स्ट्रैटेजी #AnilSinghvi के साथ...,1.0h 38.0m,https://www.youtube.com/watch?v=Egq-lFFKiy8,Egq-lFFKiy8
Unknown,,Market Radar | बनाइए Nifty और Bank Nifty पर सटीक स्ट्रैटेजी एक्सपर्ट्स की दमदार कॉल्स के साथ...,22.0m,https://www.youtube.com/watch?v=qETDjXc5h7U,qETDjXc5h7U
Unknown,,Commodity Live | Why Is India Importing So Much Soy Oil? Full Market Breakdown!,19.0m,https://www.youtube.com/watch?v=aLE_YJhsRoA,aLE_YJhsRoA
Unknown,,Share Bazaar Live और First Trade में बाजार का शुरुआती एक्शन Anil Singhvi  के साथ 14th November 2025,3.0h 0.0m,https://www.youtube.com/watch?v=AsYxNe4eU9k,AsYxNe4eU9k
Unknown,,Traders Diary: Watch major trading stocks of the day that will give you profit | Trading Guide,27.0m,https://www.youtube.com/watch?v=VK-6HkkPmug,VK-6HkkPmug
Unknown,,13th November 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,5.0h 3.0m,https://www.youtube.com/watch?v=Gj-AHR99gLE,Gj-AHR99gLE
Unknown,,"Bazaar Aaj Aur Kal | कैसा होगा कल बाजार का मूड, बाजार में कहां है कमाई का मौका?",28.0m,https://www.youtube.com/watch?v=0qsgTte45x4,0qsgTte45x4
Unknown,,Gold and Silver on Fire! Will They Break Records or See a Correction? | Commodity LIVE,22.0m,https://www.youtube.com/watch?v=HcJm169sCD8,HcJm169sCD8
Unknown,,Zee Business Live | Share Market Live Updates | Stock Market News | Zee Biz,11.0h 55.0m,https://www.youtube.com/watch?v=Tkg7fcPwogM,Tkg7fcPwogM
Unknown,,First Trade 13th November 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,8.0h 44.0m,https://www.youtube.com/watch?v=s01-KR-F8_0,s01-KR-F8_0
Unknown,,Final Trade 13th November 2025 | बनाएं आखिरी डेढ़ घंटे में कमाई की स्ट्रैटेजी #AnilSinghvi के साथ...,1.0h 44.0m,https://www.youtube.com/watch?v=8YJSPepWDQ8,8YJSPepWDQ8
Unknown,,Market Radar | बनाइए Nifty और Bank Nifty पर सटीक स्ट्रैटेजी एक्सपर्ट्स की दमदार कॉल्स के साथ...,23.0m,https://www.youtube.com/watch?v=rs_IDSl_DaM,rs_IDSl_DaM
Unknown,,Commodity Live | Small Break… Big Action Ahead! Gold & Silver Ready for Next Move?,24.0m,https://www.youtube.com/watch?v=6b_z_F8n7c0,6b_z_F8n7c0
Unknown,,Mutual Fund ki Masterclass : What Do the Latest SIP Numbers Reveal? | Anil Singhvi,22.0m,https://www.youtube.com/watch?v=Ivgws2oyK-g,Ivgws2oyK-g
Unknown,,Share Bazaar Live और First Trade में बाजार का शुरुआती एक्शन Anil Singhvi  के साथ 13th November 2025,1.0h 18.0m,https://www.youtube.com/watch?v=9lRkwRyQMQY,9lRkwRyQMQY
Unknown,,Share Bazaar Live और First Trade में बाजार का शुरुआती एक्शन Anil Singhvi  के साथ 13th November 2025,1.0h 40.0m,https://www.youtube.com/watch?v=VnblROwNKvI,VnblROwNKvI
Unknown,,Traders Diary: Watch major trading stocks of the day that will give you profit | Trading Guide,29.0m,https://www.youtube.com/watch?v=mFuNC0IyFic,mFuNC0IyFic
Unknown,,12th November 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,6.0h 29.0m,https://www.youtube.com/watch?v=1Wt7SUJK9qQ,1Wt7SUJK9qQ
Unknown,,"Bazaar Aaj Aur Kal | कैसा होगा कल बाजार का मूड, बाजार में कहां है कमाई का मौका?",31.0m,https://www.youtube.com/watch?v=ljFZ1yXieKI,ljFZ1yXieKI
Unknown,,Rabi Sowing Rises! What’s Driving the Surge This Year? | Commodity Live,24.0m,https://www.youtube.com/watch?v=ubp5yTI9rDo,ubp5yTI9rDo
Unknown,,Zee Business Live | Share Market Live Updates | Stock Market News | Zee Biz,11.0h 55.0m,https://www.youtube.com/watch?v=NJlLg4DHh1A,NJlLg4DHh1A
Unknown,,First Trade 12th November 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,8.0h 43.0m,https://www.youtube.com/watch?v=07I9RIv_59s,07I9RIv_59s
Unknown,,Final Trade12th November 2025 | बनाएं आखिरी डेढ़ घंटे में कमाई की स्ट्रैटेजी #AnilSinghvi के साथ...,26.0m,https://www.youtube.com/watch?v=Ekxsl8DdfXU,Ekxsl8DdfXU
Unknown,,Final Trade 12th November 2025 | बनाएं आखिरी डेढ़ घंटे में कमाई की स्ट्रैटेजी #AnilSinghvi के साथ...,1.0h 7.0m,https://www.youtube.com/watch?v=20lMTQKIg1c,20lMTQKIg1c
Unknown,,Commodity Live | Silver’s Golden Move! Will It Break New Records Soon?,22.0m,https://www.youtube.com/watch?v=Z-j3Uc_boSQ,Z-j3Uc_boSQ
Unknown,,Share Bazaar Live और First Trade में बाजार का शुरुआती एक्शन Anil Singhvi  के साथ 12th November 2025,2.0h 58.0m,https://www.youtube.com/watch?v=ENwCJ7FdN2o,ENwCJ7FdN2o
Unknown,,Traders Diary: Watch major trading stocks of the day that will give you profit | Trading Guide,28.0m,https://www.youtube.com/watch?v=RbK5v9sT-Nc,RbK5v9sT-Nc
Unknown,,11th November 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,6.0h 15.0m,https://www.youtube.com/watch?v=ObzOiFLHU6A,ObzOiFLHU6A
Unknown,,"Bazaar Aaj Aur Kal | कैसा होगा कल बाजार का मूड, बाजार में कहां है कमाई का मौका?",28.0m,https://www.youtube.com/watch?v=1De_kk3JQyw,1De_kk3JQyw
Unknown,,"High Stock, Rising Prices! Decoding the Palm Oil Paradox with Sandeep Bhan | Commodity LIVE",25.0m,https://www.youtube.com/watch?v=8O_04tGKPkY,8O_04tGKPkY
Unknown,,Zee Business Live | Share Market Live Updates | Stock Market News | Zee Biz,11.0h 55.0m,https://www.youtube.com/watch?v=t0OC_9nomyg,t0OC_9nomyg
Unknown,,First Trade 11th November 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,8.0h 43.0m,https://www.youtube.com/watch?v=TFXe2bGH5aw,TFXe2bGH5aw
Unknown,,Final Trade 11th November 2025 | बनाएं आखिरी डेढ़ घंटे में कमाई की स्ट्रैटेजी #AnilSinghvi के साथ...,1.0h 38.0m,https://www.youtube.com/watch?v=R_AJbxotI0s,R_AJbxotI0s
Unknown,,Market Radar | बनाइए Nifty और Bank Nifty पर सटीक स्ट्रैटेजी एक्सपर्ट्स की दमदार कॉल्स के साथ...,21.0m,https://www.youtube.com/watch?v=3WMqTEcb07I,3WMqTEcb07I
Unknown,,Commodity Live | Why Is Gold Rising Again? Is It Ready for a New Record in 2026?,23.0m,https://www.youtube.com/watch?v=u98jSFz941A,u98jSFz941A
Unknown,,Share Bazaar Live और First Trade में बाजार का शुरुआती एक्शन Anil Singhvi  के साथ 11th November 2025,2.0h 59.0m,https://www.youtube.com/watch?v=6xaZkTsraRI,6xaZkTsraRI
Unknown,,Traders Diary: Watch major trading stocks of the day that will give you profit | Trading Guide,28.0m,https://www.youtube.com/watch?v=oY51EjSnZAQ,oY51EjSnZAQ
Unknown,,10th November 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,6.0h 45.0m,https://www.youtube.com/watch?v=gKM1X4whMXo,gKM1X4whMXo
Unknown,,"Bazaar Aaj Aur Kal | कैसा होगा कल बाजार का मूड, बाजार में कहां है कमाई का मौका?",25.0m,https://www.youtube.com/watch?v=4VVsmY7UC84,4VVsmY7UC84
Unknown,,Why You Should Avoid Investing in Digital Gold! | Digital Gold vs Physical Gold | Commodity Live,25.0m,https://www.youtube.com/watch?v=6W4ZGoB3O8I,6W4ZGoB3O8I
Unknown,,News LIVE | Goldman Sachs Turns Bullish on Nifty! But Beware of Digital Gold Trap…,24.0m,https://www.youtube.com/watch?v=Oy7eaPNcqg8,Oy7eaPNcqg8
Unknown,,First Trade 10th November 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,8.0h 43.0m,https://www.youtube.com/watch?v=hW3vT0PTTL4,hW3vT0PTTL4
Unknown,,Final Trade 10th November 2025 | बनाएं आखिरी डेढ़ घंटे में कमाई की स्ट्रैटेजी #AnilSinghvi के साथ...,1.0h 42.0m,https://www.youtube.com/watch?v=f1rxH0-L91w,f1rxH0-L91w
Unknown,,Market Radar | बनाइए Nifty और Bank Nifty पर सटीक स्ट्रैटेजी एक्सपर्ट्स की दमदार कॉल्स के साथ...,22.0m,https://www.youtube.com/watch?v=vQsuV3cS9Os,vQsuV3cS9Os
Unknown,,Commodity Live | Sweet News for the Sugar Industry! How Export Boost & Duty Cut Will Help Growers,26.0m,https://www.youtube.com/watch?v=qiq0iTQSGf0,qiq0iTQSGf0
Unknown,,Share Bazaar Live और First Trade में बाजार का शुरुआती एक्शन Anil Singhvi  के साथ 10th November 2025,3.0h 6.0m,https://www.youtube.com/watch?v=zOlxOTHFEZk,zOlxOTHFEZk
Unknown,,Traders Diary: Watch major trading stocks of the day that will give you profit | Trading Guide,31.0m,https://www.youtube.com/watch?v=3rsvzgmdLzE,3rsvzgmdLzE
Unknown,,9th November 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,8.0h 38.0m,https://www.youtube.com/watch?v=8X6sb7ZGzaI,8X6sb7ZGzaI
Unknown,,Zee Business Live | Share Market Live Updates | Stock Market News | Zee Biz,11.0h 55.0m,https://www.youtube.com/watch?v=z7wC22fsaMU,z7wC22fsaMU
Unknown,,8th November 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,8.0h 23.0m,https://www.youtube.com/watch?v=svss0Y84c1c,svss0Y84c1c
Unknown,,Zee Business Live | Share Market Live Updates | Stock Market News | Zee Biz,11.0h 55.0m,https://www.youtube.com/watch?v=3JFOM9LY6ao,3JFOM9LY6ao
Unknown,,7th November 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,6.0h 23.0m,https://www.youtube.com/watch?v=fUzZDA5nSRI,fUzZDA5nSRI
Unknown,,Crude Oil on Fire! Gold & Silver — Is This the Right Time to Buy? Commodity Live,28.0m,https://www.youtube.com/watch?v=JOVCdfqWhoE,JOVCdfqWhoE
Unknown,,First Trade 7th November 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,8.0h 48.0m,https://www.youtube.com/watch?v=0qqzfbp76aY,0qqzfbp76aY
Unknown,,Zee Business Live | Share Market Live Updates | Stock Market News | Zee Biz,11.0h 55.0m,https://www.youtube.com/watch?v=JlNuS1ti4JU,JlNuS1ti4JU
Unknown,,Final Trade 7th November 2025 | बनाएं आखिरी डेढ़ घंटे में कमाई की स्ट्रैटेजी #AnilSinghvi के साथ...,1.0h 42.0m,https://www.youtube.com/watch?v=mJpIT7-kwFM,mJpIT7-kwFM
Unknown,,Market Radar | Build accurate strategies on Nifty and Bank Nifty with powerful calls from experts...,27.0m,https://www.youtube.com/watch?v=whtQX4KpTgc,whtQX4KpTgc
Unknown,,Commodity Live | Why Are Kharif Crop Prices Below MSP? Will Farmers Get Better Rates Ahead?,25.0m,https://www.youtube.com/watch?v=q5y8jjnwScA,q5y8jjnwScA
Unknown,,Share Bazaar Live और First Trade में बाजार का शुरुआती एक्शन Anil Singhvi  के साथ 7th November 2025,2.0h 56.0m,https://www.youtube.com/watch?v=lAHwu9W-TEc,lAHwu9W-TEc
Unknown,,"Traders Diary Live: MCX Target Levels Revealed! Infosys, LIC & ABB Stocks in Focus | Market Setup",30.0m,https://www.youtube.com/watch?v=EjCiUeSNQTs,EjCiUeSNQTs
Unknown,,6th November 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,5.0h 14.0m,https://www.youtube.com/watch?v=AEohuNsUzQo,AEohuNsUzQo
Unknown,,"Bazaar Aaj Aur Kal | कैसा होगा कल बाजार का मूड, बाजार में कहां है कमाई का मौका?",29.0m,https://www.youtube.com/watch?v=_n33JPwtSX4,_n33JPwtSX4
Unknown,,Gold & Silver Update: Will Prices Rise Again or Fall Further? | Commodity Live,24.0m,https://www.youtube.com/watch?v=uPV5xrcXhlA,uPV5xrcXhlA
Unknown,,Zee Business Live | Share Market Live Updates | Stock Market News | Zee Biz,11.0h 55.0m,https://www.youtube.com/watch?v=NQ9aMJVFcQo,NQ9aMJVFcQo
Unknown,,First Trade 6th November 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,9.0h 7.0m,https://www.youtube.com/watch?v=PTn2pXToNkE,PTn2pXToNkE
Unknown,,Final Trade 6th November 2025 | बनाएं आखिरी डेढ़ घंटे में कमाई की स्ट्रैटेजी #AnilSinghvi के साथ...,1.0h 40.0m,https://www.youtube.com/watch?v=0QyktKu86_A,0QyktKu86_A
Unknown,,Market Radar | बनाइए Nifty और Bank Nifty पर सटीक स्ट्रैटेजी एक्सपर्ट्स की दमदार कॉल्स के साथ...,10.0m,https://www.youtube.com/watch?v=VTl2OZ2Q7N4,VTl2OZ2Q7N4
Unknown,,Commodity Live | GJEPC Chairman & NSE Power Market Head Decode India’s Growth Story,27.0m,https://www.youtube.com/watch?v=JuZQG3gnmGA,JuZQG3gnmGA
Unknown,,Share Bazaar Live और First Trade में बाजार का शुरुआती एक्शन Anil Singhvi  के साथ 6th November 2025,3.0h 2.0m,https://www.youtube.com/watch?v=zynGxxiuP9E,zynGxxiuP9E
Unknown,,"Traders Diary Live: Hindalco on Fire, Moil Gains Momentum | Must-Watch Stocks Today",30.0m,https://www.youtube.com/watch?v=99lNaxQQEb8,99lNaxQQEb8
Unknown,,5th November 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,6.0h 8.0m,https://www.youtube.com/watch?v=cmmuXRddxOk,cmmuXRddxOk
Unknown,,Zee Business Live | Share Market Live Updates | Stock Market News | Zee Biz,11.0h 55.0m,https://www.youtube.com/watch?v=YVwqX0syz4A,YVwqX0syz4A
Unknown,,4thNovember 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,6.0h 19.0m,https://www.youtube.com/watch?v=dBlHuIkBXzM,dBlHuIkBXzM
Unknown,,"Bazaar Aaj Aur Kal |  कल बाजार रहेगा बंद, कैसा रहेगा गुरुवार का बाजार ?",28.0m,https://www.youtube.com/watch?v=iBHrzuvrgRY,iBHrzuvrgRY
Unknown,,Oil Price Forecast 2025 — Will Cooking Oil Get Cheaper or Costlier? | Commodity Live,27.0m,https://www.youtube.com/watch?v=VNdixPrftro,VNdixPrftro
Unknown,,Zee Business Live | Share Market Live Updates | Stock Market News | Zee Biz,11.0h 55.0m,https://www.youtube.com/watch?v=aEfAA_ZzU-A,aEfAA_ZzU-A
Unknown,,First Trade 4th November 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,8.0h 40.0m,https://www.youtube.com/watch?v=b3ANIUungDI,b3ANIUungDI
Unknown,,Final Trade 4th November 2025 | बनाएं आखिरी डेढ़ घंटे में कमाई की स्ट्रैटेजी #AnilSinghvi के साथ...,1.0h 39.0m,https://www.youtube.com/watch?v=oe5YwwVvVfE,oe5YwwVvVfE
Unknown,,Market Radar | बनाइए Nifty और Bank Nifty पर सटीक स्ट्रैटेजी एक्सपर्ट्स की दमदार कॉल्स के साथ...,26.0m,https://www.youtube.com/watch?v=V2AiVDwE3ZU,V2AiVDwE3ZU
Unknown,,Commodity Live | Rice Prices Drop Sharply! What’s Behind the Big Fall in October?,25.0m,https://www.youtube.com/watch?v=_ZjXPB_U_ic,_ZjXPB_U_ic
Unknown,,Share Bazaar Live और First Trade में बाजार का शुरुआती एक्शन Anil Singhvi  के साथ 4th November 2025,2.0h 55.0m,https://www.youtube.com/watch?v=jHgoRVbpiU4,jHgoRVbpiU4
Unknown,,Traders Diary Live: Airtel Results Beat Expectations! How High Can the Stock Fly?,31.0m,https://www.youtube.com/watch?v=RgfKy1_G-34,RgfKy1_G-34
Unknown,,3rd November 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,6.0h 26.0m,https://www.youtube.com/watch?v=rTfZfQdl57I,rTfZfQdl57I
Unknown,,"Bazaar Aaj Aur Kal | कैसा होगा कल बाजार का मूड, बाजार में कहां है कमाई का मौका?",26.0m,https://www.youtube.com/watch?v=Qaa60DqpskM,Qaa60DqpskM
Unknown,,First Trade 3rd November 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,8.0h 56.0m,https://www.youtube.com/watch?v=0RRrjHvCR0s,0RRrjHvCR0s
Unknown,,Final Trade 3rd November 2025 | बनाएं आखिरी डेढ़ घंटे में कमाई की स्ट्रैटेजी #AnilSinghvi के साथ...,1.0h 35.0m,https://www.youtube.com/watch?v=Z7_lzXns5A4,Z7_lzXns5A4
Unknown,,Market Radar | बनाइए Nifty और Bank Nifty पर सटीक स्ट्रैटेजी एक्सपर्ट्स की दमदार कॉल्स के साथ...,24.0m,https://www.youtube.com/watch?v=CXF0EL5oi6c,CXF0EL5oi6c
Unknown,,Market Radar | बनाइए Nifty और Bank Nifty पर सटीक स्ट्रैटेजी एक्सपर्ट्स की दमदार कॉल्स के साथ...,1.0m,https://www.youtube.com/watch?v=8Wvapa9E3UA,8Wvapa9E3UA
Unknown,,Commodity Live | What’s Next for Gold? Big Fall or Sharp Rally Ahead?,25.0m,https://www.youtube.com/watch?v=phsXLZ8rW_c,phsXLZ8rW_c
Unknown,,Share Bazaar Live और First Trade में बाजार का शुरुआती एक्शन Anil Singhvi  के साथ 3rd November 2025,2.0h 49.0m,https://www.youtube.com/watch?v=CDmcVFdZRhA,CDmcVFdZRhA
Unknown,,"Traders Diary Live: Titagarh Rail Order Boost, BPCL Results Rally & More! Market Action Live",29.0m,https://www.youtube.com/watch?v=jKQ0RAxQfoo,jKQ0RAxQfoo
Unknown,,2nd November 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,8.0h 33.0m,https://www.youtube.com/watch?v=smA-0a0VVOw,smA-0a0VVOw
Unknown,,Zee Business Live | Share Market Live Updates | Stock Market News | Zee Biz,11.0h 55.0m,https://www.youtube.com/watch?v=6bKIDCvxUqs,6bKIDCvxUqs
Unknown,,1st November 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,8.0h 35.0m,https://www.youtube.com/watch?v=ZJ46zToGNj8,ZJ46zToGNj8
Unknown,,Zee Business Live | Share Market Live Updates | Stock Market News | Zee Biz,11.0h 55.0m,https://www.youtube.com/watch?v=RKbeo6WSk4A,RKbeo6WSk4A
Unknown,,31st October 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,6.0h 17.0m,https://www.youtube.com/watch?v=7XTpFFc3dGk,7XTpFFc3dGk
Unknown,,Bazaar Agle Hafte | Next Week's Market Outlook: What You Need to Know with Anil Singhvi,31.0m,https://www.youtube.com/watch?v=UX4lhDaMAs8,UX4lhDaMAs8
Unknown,,Diamond Market Outlook 2025 — Shine or Struggle Ahead? Commodity Live,24.0m,https://www.youtube.com/watch?v=quDtuuLkOXg,quDtuuLkOXg
Unknown,,Dal Market Buzz: Yellow Peas Duty to Reshape the Game | Commodity Live,24.0m,https://www.youtube.com/watch?v=m60qoHyjTw4,m60qoHyjTw4
Unknown,,Final Trade 31st October 2025  | बनाएं आखिरी डेढ़ घंटे में कमाई की स्ट्रैटेजी Anil Singhvi  के साथ..,1.0h 8.0m,https://www.youtube.com/watch?v=Z8Sm_ibDFUA,Z8Sm_ibDFUA
Unknown,,First Trade 31st October 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,8.0h 49.0m,https://www.youtube.com/watch?v=9fl0pCEBbnc,9fl0pCEBbnc
Unknown,,Zee Business Live | Share Market Live Updates | Stock Market News | Zee Biz,11.0h 55.0m,https://www.youtube.com/watch?v=hHmIp7s8Qr4,hHmIp7s8Qr4
Unknown,,Market Radar | Build accurate strategies on Nifty and Bank Nifty with powerful calls from experts...,27.0m,https://www.youtube.com/watch?v=pizy3nYMaYY,pizy3nYMaYY
Unknown,,"Commodity LIVE | After Gold & Silver, Is It Now Base Metals’ Turn to Shine?",24.0m,https://www.youtube.com/watch?v=cyhEqLq99lQ,cyhEqLq99lQ
Unknown,,First Trade 31st October 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,1.0h 48.0m,https://www.youtube.com/watch?v=EDgqt4PTLVc,EDgqt4PTLVc
Unknown,,Traders Diary: Watch major trading stocks of the day that will give you profit | Trading Guide,30.0m,https://www.youtube.com/watch?v=Jm0fjiqFYS4,Jm0fjiqFYS4
Unknown,,30th October 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,5.0h 10.0m,https://www.youtube.com/watch?v=J0_XEf9Yckc,J0_XEf9Yckc
Unknown,,"Bazaar Aaj Aur Kal | कैसा होगा कल बाजार का मूड, बाजार में कहां है कमाई का मौका?",31.0m,https://www.youtube.com/watch?v=C1Cn3ushlPE,C1Cn3ushlPE
Unknown,,Why Indians Are Buying Less Gold This Year | WGC Insight | Commodity Live,26.0m,https://www.youtube.com/watch?v=9h4tLxLWqa8,9h4tLxLWqa8
Unknown,,First Trade 30th October 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,8.0h 3.0m,https://www.youtube.com/watch?v=U3lFghzHHeM,U3lFghzHHeM
Unknown,,Zee Business Live | Share Market Live Updates | Stock Market News | Zee Biz,11.0h 55.0m,https://www.youtube.com/watch?v=Yynx2SgJN3I,Yynx2SgJN3I
Unknown,,Final Trade 30th October 2025  | बनाएं आखिरी डेढ़ घंटे में कमाई की स्ट्रैटेजी Anil Singhvi के साथ..,1.0h 34.0m,https://www.youtube.com/watch?v=DaOlVemcA8k,DaOlVemcA8k
Unknown,,Market Radar | Build accurate strategies on Nifty and Bank Nifty with powerful calls from experts...,22.0m,https://www.youtube.com/watch?v=DnKrOdVxQ2U,DnKrOdVxQ2U
Unknown,,Commodity LIVE | Import Duty Shock! Will Pulses Prices Now Soar?,28.0m,https://www.youtube.com/watch?v=mX3auYz8yC4,mX3auYz8yC4
Unknown,,Share Bazaar Live और First Trade में बाजार का शुरुआती एक्शन Anil Singhvi के साथ 30th October 2025,2.0h 59.0m,https://www.youtube.com/watch?v=oA_lZFTS7oQ,oA_lZFTS7oQ
Unknown,,Traders Diary: Watch major trading stocks of the day that will give you profit | Trading Guide,29.0m,https://www.youtube.com/watch?v=jM5lST5GZtI,jM5lST5GZtI
Unknown,,29th October 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,6.0h 2.0m,https://www.youtube.com/watch?v=yHbRhOyHcl8,yHbRhOyHcl8
Unknown,,How Will Higher SAP Benefit Farmers? | Commodity Live,25.0m,https://www.youtube.com/watch?v=uTbRHP-579I,uTbRHP-579I
Unknown,,First Trade 29th October 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,8.0h 39.0m,https://www.youtube.com/watch?v=l30o4JSEx8U,l30o4JSEx8U
Unknown,,Zee Business Live | Share Market Live Updates | Stock Market News | Zee Biz,11.0h 55.0m,https://www.youtube.com/watch?v=xQVLpKI2stw,xQVLpKI2stw
Unknown,,Final Trade 29th October 2025  | बनाएं आखिरी डेढ़ घंटे में कमाई की स्ट्रैटेजी Anil Singhvi के साथ..,1.0h 38.0m,https://www.youtube.com/watch?v=tg3o-3hmjAA,tg3o-3hmjAA
Unknown,,Market Radar | Build accurate strategies on Nifty and Bank Nifty with powerful calls from experts.,25.0m,https://www.youtube.com/watch?v=p2-3g5jb2To,p2-3g5jb2To
Unknown,,Commodity LIVE | Bold Moves in Gold! Crash Coming or New Highs Ahead?,23.0m,https://www.youtube.com/watch?v=I3gkY9G5mcs,I3gkY9G5mcs
Unknown,,Early Market Action in Share Bazaar Live and First Trade with Anil Singhvi 29th October 2025,15.0m,https://www.youtube.com/watch?v=3nXu8JS7ivA,3nXu8JS7ivA
Unknown,,Share Bazaar Live और First Trade में बाजार का शुरुआती एक्शन Anil Singhvi के साथ 29th October 2025,2.0h 30.0m,https://www.youtube.com/watch?v=T6cdEi4kefA,T6cdEi4kefA
Unknown,,Traders Diary: Watch major trading stocks of the day that will give you profit | Trading Guide,31.0m,https://www.youtube.com/watch?v=-TK_AooRJkM,-TK_AooRJkM
Unknown,,28th October 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,6.0h 25.0m,https://www.youtube.com/watch?v=k5z1QvtlSQQ,k5z1QvtlSQQ
Unknown,,"Bazaar Aaj Aur Kal | कैसा होगा कल बाजार का मूड, बाजार में कहां है कमाई का मौका?",29.0m,https://www.youtube.com/watch?v=MNkAM_qMF8E,MNkAM_qMF8E
Unknown,,Will the Fall in Gold and Silver Continue? | Commodity Live,27.0m,https://www.youtube.com/watch?v=fAWBxVzcSIo,fAWBxVzcSIo
Unknown,,Final Trade 28th Oct 2025 | बनाएं आखिरी डेढ़ घंटे में कमाई की स्ट्रैटेजी #AnilSinghvi के साथ...,1.0h 38.0m,https://www.youtube.com/watch?v=0uSfEnXKw5o,0uSfEnXKw5o
Unknown,,First Trade 28th October 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,8.0h 36.0m,https://www.youtube.com/watch?v=xcrvW8CiJz0,xcrvW8CiJz0
Unknown,,Zee Business Live | Share Market Live Updates | Stock Market News | Zee Biz,11.0h 55.0m,https://www.youtube.com/watch?v=iUBN2wBu5ug,iUBN2wBu5ug
Unknown,,Market Radar | बनाइए Nifty और Bank Nifty पर सटीक स्ट्रैटेजी एक्सपर्ट्स की दमदार कॉल्स के साथ...,29.0m,https://www.youtube.com/watch?v=JtZvmfgtaGI,JtZvmfgtaGI
Unknown,,Commodity LIVE | What’s Really Happening in MCX? Traders Left Shocked!,29.0m,https://www.youtube.com/watch?v=9uos1Ecv_WQ,9uos1Ecv_WQ
Unknown,,Share Bazaar Live और First Trade में बाजार का शुरुआती एक्शन Anil Singhvi के साथ 28th Oct 2025,2.0h 59.0m,https://www.youtube.com/watch?v=Qsth7zGs_Xs,Qsth7zGs_Xs
Unknown,,Traders Diary: Watch major trading stocks of the day that will give you profit | Trading Guide,31.0m,https://www.youtube.com/watch?v=pTIjONlVsRE,pTIjONlVsRE
Unknown,,27th October 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,6.0h 31.0m,https://www.youtube.com/watch?v=9dhsdgtExKQ,9dhsdgtExKQ
Unknown,,Commodity Market Superfast Update: Big Moves in Gold & Silver! | Commodity LIVE,30.0m,https://www.youtube.com/watch?v=km2E1qJu8hY,km2E1qJu8hY
Unknown,,First Trade 27th October 2025 : Zee Business Live | Share Market Live Updates | Stock Market News,8.0h 33.0m,https://www.youtube.com/watch?v=4Wg0JG0EI_g,4Wg0JG0EI_g
Unknown,,Final Trade 27th Oct 2025 | बनाएं आखिरी डेढ़ घंटे में कमाई की स्ट्रैटेजी #AnilSinghvi के साथ...,1.0h 25.0m,https://www.youtube.com/watch?v=Tt6zVtc4MhU,Tt6zVtc4MhU
Unknown,,Final Trade 27th Oct 2025 | Make a strategy to earn in the last one and a half hour with #AnilSin...,8.0m,https://www.youtube.com/watch?v=hCG91Tykzxg,hCG91Tykzxg
Unknown,,Market Radar | Build accurate strategies on Nifty and Bank Nifty with powerful calls from experts...,33.0m,https://www.youtube.com/watch?v=tO_CC-9D2DQ,tO_CC-9D2DQ
Unknown,,Commodity LIVE | Gold’s Big Bull Run Paused! Is the Rally Over or Just Resting?,32.0m,https://www.youtube.com/watch?v=Gt2h9VCz4jU,Gt2h9VCz4jU
Unknown,,Share Bazaar Live और First Trade में बाजार का शुरुआती एक्शन Anil Singhvi के साथ 27th Oct 2025,2.0h 55.0m,https://www.youtube.com/watch?v=uDT4PKCZX-8,uDT4PKCZX-8
Unknown,,Traders Diary: Watch major trading stocks of the day that will give you profit | Trading Guide,30.0m,https://www.youtube.com/watch?v=E232Nuh1GyI,E232Nuh1GyI
